domain,key,en,ko,aliases
tree_dn,16460,Attribute,능력치,
tree_dn,16466,Mental Alacrity,Mental Alacrity,
tree_dn,16484,Attribute,능력치,
tree_dn,16485,Lightning Penetration,번개 Penetration,
tree_dn,16489,Attribute,능력치,
tree_dn,16499,Lingering Whispers,Lingering Whispers,
tree_dn,16506,Shapeshifting Elemental Ailment Chance,Shapeshifting 원소 상태 이상 확률,
tree_dn,16538,One Handed Damage,One Handed 피해,
tree_dn,16568,Companion Revive Speed,동료 Revive 속도,
tree_dn,16596,Speed with Elemental Skills,속도 보유 원소 Skills,
tree_dn,16602,Evasion,회피,
tree_dn,16615,Unmoving Craiceann,Unmoving Craiceann,
tree_dn,16618,Jack of all Trades,Jack의 모든 Trades,
tree_dn,16620,Movement Penalty with Raised Shield,이동 Penalty 보유 Raised 방패,
tree_dn,16626,Impact Area,Impact 범위,
tree_dn,16647,Mana Mastery,마나 숙련,
tree_dn,16680,Crossbow Reload Speed,쇠뇌 Reload 속도,
tree_dn,16691,Life Leech Speed,생명력 흡수 속도,
tree_dn,16695,Energy Shield Recoup,에너지 보호막 회생,
tree_dn,16705,Attribute,능력치,
tree_dn,16721,Plant Skill Damage,Plant Skill 피해,
tree_dn,16725,Attribute,능력치,
tree_dn,16744,Evasion,회피,
tree_dn,16784,Totem Life,토템 생명력,
tree_dn,16786,Immobilisation Buildup,Immobilisation 누적,
tree_dn,16790,Efficient Casting,Efficient Casting,
tree_dn,1680,Projectile Parry Range,투사체 Parry Range,
tree_dn,16816,Pinpoint Shot,Pinpoint Shot,
tree_dn,16861,Critical Chance,치명타 확률,
tree_dn,16871,Strength and Dexterity,Strength 및 Dexterity,
tree_dn,16938,Damage and Companion Damage,피해 및 동료 피해,
tree_dn,16940,Arcane Nature,Arcane Nature,
tree_dn,16947,Shelter from the Rain,Shelter에서 the Rain,
tree_dn,1700,Cold Damage,냉기 피해,
tree_dn,17024,Lightning Skill Speed,번개 Skill 속도,
tree_dn,17025,Lightning Damage,번개 피해,
tree_dn,17026,Grenade Cooldown Recovery Rate,수류탄 Cooldown Recovery Rate,
tree_dn,17029,Blade Catcher,Blade Catcher,
tree_dn,17045,Movement Speed ,이동 속도,
tree_dn,17057,Lightning Damage,번개 피해,
tree_dn,17058,Reduced Resistances,감소 저항,
tree_dn,17059,Channelling Stun Threshold,집중 유지 기절 한계값,
tree_dn,17061,Archon Delay,Archon Delay,
tree_dn,17077,Attack Damage while Moving,공격 피해 동안 Moving,
tree_dn,17088,Attribute,능력치,
tree_dn,17092,Maximum Rage,최대 격노,
tree_dn,17101,Attack Damage,공격 피해,
tree_dn,17107,Spell Area Damage,주문 범위 피해,
tree_dn,17112,Ancestral Boosted Attack Damage and Stun,선조 Boosted 공격 피해 및 기절,
tree_dn,17118,Attribute,능력치,
tree_dn,17138,Melee Damage,근접 피해,
tree_dn,17146,Parry Damage,Parry 피해,
tree_dn,17150,General's Bindings,General's Bindings,
tree_dn,17215,Mana Regeneration and Attack Speed,마나 재생 및 공격 속도,
tree_dn,17229,Silent Guardian,Silent Guardian,
tree_dn,1723,Poison Duration,독 지속시간,
tree_dn,17248,Attribute,능력치,
tree_dn,17254,Spell Haste,주문 Haste,
tree_dn,17260,Piercing Claw,Piercing Claw,
tree_dn,17268,Shock Effect,감전 효과,
tree_dn,17282,Mana Regeneration,마나 재생,
tree_dn,17283,Evasion and Energy Shield Mastery,회피 및 에너지 보호막 숙련,
tree_dn,17294,Life Regeneration,생명력 재생,
tree_dn,17303,Utility Ordnance,Utility Ordnance,
tree_dn,17316,One Handed Damage,One Handed 피해,
tree_dn,17330,Perforation,Perforation,
tree_dn,17340,Adrenaline Rush,Adrenaline Rush,
tree_dn,17348,Ignite Magnitude,점화 Magnitude,
tree_dn,17349,Armour and Energy Shield,방어도 및 에너지 보호막,
tree_dn,17366,Evasion and Energy Shield,회피 및 에너지 보호막,
tree_dn,17367,Evasion and Energy Shield,회피 및 에너지 보호막,
tree_dn,17372,Reaching Strike,Reaching Strike,
tree_dn,17378,Minion Life,소환수 생명력,
tree_dn,17380,Cold Mastery,냉기 숙련,
tree_dn,17394,Minion Stun Buildup,소환수 기절 누적,
tree_dn,17411,Caster Mastery,시전자 숙련,
tree_dn,17417,Projectile Speed and Physical Damage,투사체 속도 및 물리 피해,
tree_dn,17420,Lightning Damage,번개 피해,
tree_dn,17447,Stun Threshold during Parry,기절 한계값 during Parry,
tree_dn,17468,Attribute,능력치,
tree_dn,17501,Minion Damage,소환수 피해,
tree_dn,17505,Cast Speed,시전 속도,
tree_dn,17517,Area of Effect,범위의 효과,
tree_dn,17523,Hazard Damage,Hazard 피해,
tree_dn,17532,Stun Threshold,기절 한계값,
tree_dn,17548,Moment of Truth,Moment의 Truth,
tree_dn,1755,Spell Damage,주문 피해,
tree_dn,17553,Projectile Pierce,투사체 Pierce,
tree_dn,17584,Attack Area,공격 범위,
tree_dn,17587,Critical Mastery,치명타 숙련,
tree_dn,17589,Attack Damage,공격 피해,
tree_dn,17600,Thirsting Ally,Thirsting 동료,
tree_dn,17602,Stun and Ailment Threshold from Energy Shield,기절 및 상태 이상 한계값에서 에너지 보호막,
tree_dn,17625,Rage on Hit,격노 시 명중,
tree_dn,17646,"Judge, Jury, and Executioner","Judge, Jury, 및 Executioner",
tree_dn,17655,Aura Effect,오라 효과,
tree_dn,17664,Decisive Retreat,Decisive Retreat,
tree_dn,17668,Mana Regeneration and Attack Speed,마나 재생 및 공격 속도,
tree_dn,17672,Attribute,능력치,
tree_dn,17686,Melee Damage ,근접 피해,
tree_dn,17687,Mana Flask Charges,마나 플라스크 충전,
tree_dn,17702,Attribute,능력치,
tree_dn,17706,Energy Shield Recharge and Mana Flask Recovery,에너지 보호막 재충전 및 마나 플라스크 Recovery,
tree_dn,17711,Spell Area of Effect,주문 범위의 효과,
tree_dn,17724,Attack Damage,공격 피해,
tree_dn,17725,Bonded Precision,Bonded Precision,
tree_dn,17726,Stun Buildup,기절 누적,
tree_dn,17729,Chance to Poison and Spell Damage,확률에 독 및 주문 피해,
tree_dn,1773,Ailment Effect and Duration,상태 이상 효과 및 지속시간,
tree_dn,17745,Totem Mastery,토템 숙련,
tree_dn,17754,Loyal Hellhound,Loyal Hellhound,
tree_dn,17762,Vengeance,Vengeance,
tree_dn,1778,Hazard Duration,Hazard 지속시간,
tree_dn,17788,Crystalline Phylactery,Crystalline Phylactery,
tree_dn,17791,Mace Stun Buildup,Mace 기절 누적,
tree_dn,17792,Presence Area,Presence 범위,
tree_dn,17796,Cooldown Recovery Rate,Cooldown Recovery Rate,
tree_dn,178,Herald Reservation,Herald Reservation,
tree_dn,17825,Tactical Retreat,Tactical Retreat,
tree_dn,17854,Escape Velocity,Escape Velocity,
tree_dn,17867,Exposure Effect and Slow Effect,Exposure 효과 및 Slow 효과,
tree_dn,17871,Freeze and Chill Resistance,동결 및 냉각 저항,
tree_dn,17882,Volatile Grenades,Volatile 수류탄,
tree_dn,17885,Ignite Magnitude on You,점화 Magnitude 시 You,
tree_dn,17894,Her Final Bite,Her Final Bite,
tree_dn,17903,Thorns,Thorns,
tree_dn,17906,Trap Mastery,덫 숙련,
tree_dn,17923,Volatility,Volatility,
tree_dn,17924,Damage against Enemies on Low Life,피해 against Enemies 시 Low 생명력,
tree_dn,17955,Careful Consideration,Careful Consideration,
tree_dn,17973,Rapid Recharge,Rapid 재충전,
tree_dn,17994,Deflection,Deflection,
tree_dn,17999,Warcry Cooldown and Speed,Warcry Cooldown 및 속도,
tree_dn,18004,Later Rage Loss Start,Later 격노 Loss Start,
tree_dn,1801,Blind Chance,Blind 확률,
tree_dn,18049,Projectile Damage,투사체 피해,
tree_dn,18073,Attack Damage,공격 피해,
tree_dn,18081,Call Upon the Deep,부름 Upon the Deep,
tree_dn,18086,Breath of Ice,Breath의 Ice,
tree_dn,18115,Grenade Damage,수류탄 피해,
tree_dn,18121,Caster Mastery,시전자 숙련,
tree_dn,18146,Reduced Attribute Requirements,감소 능력치 Requirements,
tree_dn,18157,Tempered Defences,Tempered Defences,
tree_dn,18158,Bringer of Flame,Bringer의 화염,
tree_dn,18160,Minion Critical Chance,소환수 치명타 확률,
tree_dn,18167,Invocation Critical Hits,Invocation 치명타,
tree_dn,18186,Armour,방어도,
tree_dn,18207,Ancestral Boosted Area and Damage,선조 Boosted 범위 및 피해,
tree_dn,1823,Illuminated Crown,Illuminated Crown,
tree_dn,18240,Energy Shield Mastery,에너지 보호막 숙련,
tree_dn,18245,Minion Life and Physical Damage Reduction,소환수 생명력 및 물리 피해 Reduction,
tree_dn,1825,Caster Mastery,시전자 숙련,
tree_dn,1826,Attribute,능력치,
tree_dn,18270,Plant Skill Damage,Plant Skill 피해,
tree_dn,18280,Mind Phylacteries,Mind Phylacteries,
tree_dn,18308,Bleeding Out,출혈 Out,
tree_dn,18348,Altered Flesh,Altered Flesh,
tree_dn,18353,Physical and Lightning Damage,물리 및 번개 피해,
tree_dn,18374,Thorns and Leech,Thorns 및 흡수,
tree_dn,18397,Savoured Blood,Savoured 피,
tree_dn,18407,Attribute,능력치,
tree_dn,1841,Evasion,회피,
tree_dn,18419,Ancestral Mending,선조 Mending,
tree_dn,18441,Maximum Rage,최대 격노,
tree_dn,18448,Attribute,능력치,
tree_dn,18451,Frenzy Charge Duration,격분 충전 지속시간,
tree_dn,18465,Cruel Fate,Cruel Fate,
tree_dn,18470,Pin Buildup,Pin 누적,
tree_dn,18472,Stun and Freeze Buildup,기절 및 동결 누적,
tree_dn,18485,Unstable Bond,Unstable Bond,
tree_dn,18489,One Handed Damage,One Handed 피해,
tree_dn,18496,Lasting Trauma,Lasting Trauma,
tree_dn,18505,Crushing Verdict,Crushing Verdict,
tree_dn,18519,Life Leech and Companion Damage,생명력 흡수 및 동료 피해,
tree_dn,18548,Attack Speed,공격 속도,
tree_dn,1855,Flask Recovery,플라스크 Recovery,
tree_dn,18568,Mana Leech and Cold Resistance,마나 흡수 및 냉기 저항,
tree_dn,18585,Armour,방어도,
tree_dn,18624,Hazard Damage,Hazard 피해,
tree_dn,18629,Block,막기,
tree_dn,1865,Fire Damage when consuming an Endurance Charge,화염 피해 when consuming an 인내 충전,
tree_dn,18651,Lightning Damage,번개 피해,
tree_dn,18678,Buff Expiry Rate,Buff Expiry Rate,
tree_dn,18684,Avatar of Fire,화신의 화염,
tree_dn,1869,Freeze Buildup,동결 누적,
tree_dn,18713,Armour and Energy Shield Mastery,방어도 및 에너지 보호막 숙련,
tree_dn,18717,Lightning Damage,번개 피해,
tree_dn,18737,Critical Chance,치명타 확률,
tree_dn,18742,Stun Threshold,기절 한계값,
tree_dn,18744,Remnant Pickup Range,Remnant Pickup Range,
tree_dn,18746,Shield Block,방패 막기,
tree_dn,1878,Energy Shield and Armour applies to Elemental Damage Hits,에너지 보호막 및 방어도 applies에 원소 피해 명중,
tree_dn,18793,Infused Spell Damage,Infused 주문 피해,
tree_dn,18801,Banner Duration,깃발 지속시간,
tree_dn,18815,Lightning Penetration,번개 Penetration,
tree_dn,18818,Attack Damage and Speed,공격 피해 및 속도,
tree_dn,18822,Damage,피해,
tree_dn,18826,Inner Turmoil,Inner Turmoil,
tree_dn,18831,Block,막기,
tree_dn,18845,Spell Damage,주문 피해,
tree_dn,18846,Spell Area of Effect,주문 범위의 효과,
tree_dn,18849,Shaper of Winter,Shaper의 Winter,
tree_dn,18856,Invocation Spell Damage,Invocation 주문 피해,
tree_dn,18864,Ailment Magnitude,상태 이상 Magnitude,
tree_dn,1887,Armour,방어도,
tree_dn,18882,Attribute,능력치,
tree_dn,18895,Stun Threshold from Energy Shield,기절 한계값에서 에너지 보호막,
tree_dn,18897,Evasion Rating,회피 Rating,
tree_dn,18910,Spear Critical Chance,창 치명타 확률,
tree_dn,18913,Chaos Damage and Duration,카오스 피해 및 지속시간,
tree_dn,18923,Attribute,능력치,
tree_dn,18940,Shattering Concoction,Shattering 혼합물,
tree_dn,18959,Ruinic Helm,Ruinic Helm,
tree_dn,18969,Bow Speed,활 속도,
tree_dn,18970,Evasion and Energy Shield,회피 및 에너지 보호막,
tree_dn,18972,Echoes of Ferocity,Echoes의 Ferocity,
tree_dn,19001,Immobilisation Buildup,Immobilisation 누적,
tree_dn,19003,Cold Damage,냉기 피해,
tree_dn,19006,Minion Damage and Life,소환수 피해 및 생명력,
tree_dn,19011,Melee Damage,근접 피해,
tree_dn,19027,Charge Duration,충전 지속시간,
tree_dn,19044,Arcane Intensity,Arcane Intensity,
tree_dn,19074,Attack Mastery,공격 숙련,
tree_dn,19104,Eagle Eye,Eagle Eye,
tree_dn,19112,Chaos Damage,카오스 피해,
tree_dn,19122,Armour if Consumed Endurance Charge,방어도 if Consumed 인내 충전,
tree_dn,19125,Potent Incantation,Potent Incantation,
tree_dn,19129,Pin Buildup,Pin 누적,
tree_dn,1913,Armour,방어도,
tree_dn,1915,Critical Chance,치명타 확률,
tree_dn,19156,Immaterial,Immaterial,
tree_dn,19162,Physical Damage and Increased Duration,물리 피해 및 증가 지속시간,
tree_dn,19203,Channelling Damage,집중 유지 피해,
tree_dn,1922,Caster Mastery,시전자 숙련,
tree_dn,19223,Attack Damage,공격 피해,
tree_dn,19233,Elemental Damage,원소 피해,
tree_dn,19236,Projectile Bulwark,투사체 Bulwark,
tree_dn,19240,Attribute,능력치,
tree_dn,19249,Supportive Ancestors,Supportive Ancestors,
tree_dn,19277,Area Damage,범위 피해,
tree_dn,1928,Minion Attack and Cast Speed,소환수 공격 및 시전 속도,
tree_dn,19288,Glancing Blows,Glancing Blows,
tree_dn,19330,Life Regeneration,생명력 재생,
tree_dn,19337,Precision Salvo,Precision Salvo,
tree_dn,19338,Dexterity,Dexterity,
tree_dn,19341,Damage against Enemies on Low Life,피해 against Enemies 시 Low 생명력,
tree_dn,19342,Projectile Damage,투사체 피해,
tree_dn,19355,Energy Shield,에너지 보호막,
tree_dn,19359,Chaos Damage and Resistance,카오스 피해 및 저항,
tree_dn,19424,Strength,Strength,
tree_dn,19426,Physical Damage,물리 피해,
tree_dn,19442,Prolonged Assault,Prolonged Assault,
tree_dn,19461,Lightning and Cold Damage,번개 및 냉기 피해,
tree_dn,19470,Life and Mana Flask Recovery,생명력 및 마나 플라스크 Recovery,
tree_dn,19482,Life,생명력,
tree_dn,1953,Shock Effect,감전 효과,
tree_dn,19546,Favourable Odds,Favourable Odds,
tree_dn,19563,Shapeshifted Damage,Shapeshifted 피해,
tree_dn,19573,Projectile Pierce,투사체 Pierce,
tree_dn,19644,Left Hand of Darkness,Left Hand의 Darkness,
tree_dn,19674,Attack Area Damage and Area,공격 범위 피해 및 범위,
tree_dn,19715,Cremation,Cremation,
tree_dn,19722,Thin Ice,Thin Ice,
tree_dn,1973,Mana Flasks,마나 Flasks,
tree_dn,19749,Fire Mastery,화염 숙련,
tree_dn,19750,Armour and Evasion Mastery,방어도 및 회피 숙련,
tree_dn,19751,Freeze Threshold,동결 한계값,
tree_dn,19767,Spear Attack Speed,창 공격 속도,
tree_dn,19779,Chaos Damage,카오스 피해,
tree_dn,19794,Ignite Magnitude on You,점화 Magnitude 시 You,
tree_dn,19796,Attack Damage vs Bleeding Enemies,공격 피해 상대 출혈 Enemies,
tree_dn,19802,Attack Critical Damage,공격 치명타 피해,
tree_dn,19808,Ailment Chance,상태 이상 확률,
tree_dn,19820,Armour and Applies to Cold Damage,방어도 및 Applies에 냉기 피해,
tree_dn,19846,Fire Mastery,화염 숙련,
tree_dn,19873,Area of Effect,범위의 효과,
tree_dn,1988,Unleash Hell!,Unleash Hell!,
tree_dn,19880,Evasion if Consumed Frenzy Charge,회피 if Consumed 격분 충전,
tree_dn,1994,Warcry Speed,Warcry 속도,
tree_dn,19942,Attack Elemental Damage,공격 원소 피해,
tree_dn,1995,Projectile Ailment Chance,투사체 상태 이상 확률,
tree_dn,19953,Lightning Damage,번개 피해,
tree_dn,19955,Endless Blizzard,Endless Blizzard,
tree_dn,19966,Minion Duration,소환수 지속시간,
tree_dn,19998,Crossbow Damage,쇠뇌 피해,
tree_dn,20008,Unleash Fire,Unleash 화염,
tree_dn,20015,Warcry Mastery,Warcry 숙련,
tree_dn,20024,Critical Damage,치명타 피해,
tree_dn,20032,Erraticism,Erraticism,
tree_dn,20044,Deflection,Deflection,
tree_dn,20049,Charm Charges,참 충전,
tree_dn,20091,Sword Damage,Sword 피해,
tree_dn,20105,Spear Accuracy,창 정확도,
tree_dn,20115,Attribute,능력치,
tree_dn,20119,Minion Offence Mastery,소환수 Offence 숙련,
tree_dn,20140,Caster Mastery,시전자 숙련,
tree_dn,20195,Spiked Plates,Spiked Plates,
tree_dn,20205,Stun Threshold if no recent Stun,기절 한계값 if no recent 기절,
tree_dn,2021,Wellspring,Wellspring,
tree_dn,20236,Critical Chance,치명타 확률,
tree_dn,20251,Splitting Ground,Splitting Ground,
tree_dn,20289,Frozen Claw,동결 Claw,
tree_dn,20303,Life Regeneration,생명력 재생,
tree_dn,20350,Armour Break,방어도 파괴,
tree_dn,20387,Shock Chance,감전 확률,
tree_dn,20388,Regenerative Flesh,Regenerative Flesh,
tree_dn,20391,Block Chance,막기 확률,
tree_dn,20397,Authority,Authority,
tree_dn,20414,Reprisal,Reprisal,
tree_dn,20416,Grit,Grit,
tree_dn,20429,Dagger Speed,Dagger 속도,
tree_dn,20467,Culling Strike Threshold,Culling Strike 한계값,
tree_dn,20496,Physical Damage,물리 피해,
tree_dn,20499,Arcane Surge Effect,Arcane Surge 효과,
tree_dn,20504,Block,막기,
tree_dn,20511,Cremating Cries,Cremating Cries,
tree_dn,20547,Stun Buildup,기절 누적,
tree_dn,20558,Among the Hordes,Among the Hordes,
tree_dn,20582,Parried Duration,Parried 지속시간,
tree_dn,20637,Damage Mastery,피해 숙련,
tree_dn,20641,Caster Mastery,시전자 숙련,
tree_dn,20645,Area Damage,범위 피해,
tree_dn,20649,Lightning Damage,번개 피해,
tree_dn,20677,For the Jugular,For the Jugular,
tree_dn,20691,Stun Buildup,기절 누적,
tree_dn,20701,Instruments of Power,Instruments의 권능,
tree_dn,2071,Mana Regeneration,마나 재생,
tree_dn,20718,Duration,지속시간,
tree_dn,2074,Armour and Energy Shield Mastery,방어도 및 에너지 보호막 숙련,
tree_dn,20744,Projectile Mastery,투사체 숙련,
tree_dn,20772,Mana,마나,
tree_dn,20782,Chaos Damage,카오스 피해,
tree_dn,20787,Freeze Buildup,동결 누적,
tree_dn,20791,Power Charge Duration and Energy Shield,권능 충전 지속시간 및 에너지 보호막,
tree_dn,20820,Attack Speed,공격 속도,
tree_dn,20830,Area of Effect,범위의 효과,
tree_dn,20831,Catlike Agility,Catlike Agility,
tree_dn,20837,Knockback,Knockback,
tree_dn,20842,Banner Area,깃발 범위,
tree_dn,20848,Plant Skill Damage,Plant Skill 피해,
tree_dn,20861,Invocation Spell Damage,Invocation 주문 피해,
tree_dn,20895,Strength,Strength,
tree_dn,20909,Cold Penetration,냉기 Penetration,
tree_dn,2091,Poison Chance,독 확률,
tree_dn,20916,Blinding Strike,Blinding Strike,
tree_dn,20963,Calculated Hunter,Calculated Hunter,
tree_dn,20989,Attack Area,공격 범위,
tree_dn,21017,Critical Chance,치명타 확률,
tree_dn,2102,Energy Shield Mastery,에너지 보호막 숙련,
tree_dn,21070,Attack Critical Chance,공격 치명타 확률,
tree_dn,21077,Grenade Cooldown Recovery Rate,수류탄 Cooldown Recovery Rate,
tree_dn,21080,Freeze Buildup,동결 누적,
tree_dn,21081,Armour and Energy Shield,방어도 및 에너지 보호막,
tree_dn,21089,Thorns Ignore Armour,Thorns Ignore 방어도,
tree_dn,21096,Banner Area,깃발 범위,
tree_dn,21111,Charm Activation Chance,참 Activation 확률,
tree_dn,21112,Bow Damage,활 피해,
tree_dn,21127,Totem Mastery,토템 숙련,
tree_dn,2113,Martial Artistry,Martial Artistry,
tree_dn,21142,Attack Area,공격 범위,
tree_dn,21156,Charge Duration,충전 지속시간,
tree_dn,21161,Movement Penalty with Raised Shield,이동 Penalty 보유 Raised 방패,
tree_dn,21164,Fleshcrafting,Fleshcrafting,
tree_dn,21184,Attack Area,공격 범위,
